0.0	59.25473849870057	68.02568577418715	115.86767811227367	112.62352603142264	91.47038672042409	113.2054915381733	48.02106742726084	65.61651017708186	55.72237014259896
59.25473849870057	0.0	124.30720292467383	65.23227870512117	144.97204795380244	89.01597496970885	82.98129994326678	102.47379282851776	73.37747429312222	112.97854673781946
68.02568577418715	124.30720292467383	0.0	183.85814248328091	135.2783450766491	148.2800064468222	178.54660414016422	60.1378846840459	88.87840856518524	12.855735289323048
115.86767811227367	65.23227870512117	183.85814248328091	0.0	159.6318507988632	84.15168587124612	45.19968791830303	147.5296986201324	137.39675749773696	171.58250735871974
112.62352603142264	144.97204795380244	135.2783450766491	159.6318507988632	0.0	76.66585985440786	122.83379396299965	77.74926003434894	178.18510592548995	125.85444450555943
91.47038672042409	89.01597496970885	148.2800064468222	84.15168587124612	76.66585985440786	0.0	46.53823709581048	93.08024947968055	148.04964410799454	135.63929968190686
113.2054915381733	82.98129994326678	178.54660414016422	45.19968791830303	122.83379396299965	46.53823709581048	0.0	130.5005135758426	154.5207092562156	165.70344322069977
48.02106742726084	102.47379282851776	60.1378846840459	147.5296986201324	77.74926003434894	93.08024947968055	130.5005135758426	0.0	107.86070671387402	49.19236784193047
65.61651017708186	73.37747429312222	88.87840856518524	137.39675749773696	178.18510592548995	148.04964410799454	154.5207092562156	107.86070671387402	0.0	83.6957383690209
55.72237014259896	112.97854673781946	12.855735289323048	171.58250735871974	125.85444450555943	135.63929968190686	165.70344322069977	49.19236784193047	83.6957383690209	0.0
